material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes
mp-20496,Ga2PbO4,3.4457000000000004,0.0,-2.0700189085714276,6.412771573477277,mm2,Ama2,Orthorhombic,1.0730014491602091,2.0249239804660983,21.639104953333334,4.100317126666668,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | ✓ n=2.02 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy
mp-768958,Ba2Y5Cl19,4.2890999999999995,0.08272338903846066,-2.7048705755769236,2.2851141009089555,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.29 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715408,Na3LaHfSi(PO6)2,3.94,0.09249288585416515,-3.0768746734211825,3.787166802725595,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.94 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1049236,Ba2YMn2F11,3.7117999999999998,0.062066011770835594,-3.729035376720546,4.462315418822499,3,P3_2,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.71 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1049241,Ba2YFe2F11,3.7986999999999997,0.06194903604166768,-3.588005188020833,4.570485767918194,3,P3_2,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-768350,Ba2YF7,6.5597,0.0680916429999936,-4.2177802605,4.517785402050048,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 6.56 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1228626,Ba2Si3Ge5O18,3.2348,0.01846573741071378,-2.7052119141071427,4.283204680160319,-6,P-6,Hexagonal,0.0,,,,6,✓ Noncentro (-6) — χ⁽²⁾ allowed | ✓ Gap 3.23 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-573888,Ba2ScCl7,3.6349,0.025768803250000083,-2.7866111367499995,3.207661309295175,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.63 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1229073,Ba2Pb(SO4)3,4.3317,0.003977333611111966,-2.4376432041666667,4.808533237666961,m,Pm,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.33 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222708,LiH7(SO4)4,5.759600000000001,0.006011784017869282,-1.6336507068601185,2.065041047845292,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 5.76 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714929,Na3LaMg3(SO4)6,4.4478,0.02464770220720336,-2.388752737273999,2.6338376247285344,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.45 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715366,Na3LaIn(PO4)3,3.2855,0.06529129916666765,-2.7791109729866594,3.3815398288061087,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.29 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715293,Na3LaIn(PO4)3,3.4410999999999996,0.062100074166669295,-2.7823021979866582,3.4467927077431773,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.44 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-762644,LiFeSiO4,3.0816,0.03830996630952477,-2.510166298809525,2.5089537117933607,622,P6_422,Hexagonal,0.10808000000000001,1.716290014342953,6.125940223357486,2.9456514133333336,6,✓ Noncentro (622) — χ⁽²⁾ allowed | △ Gap 3.08 eV — marginal TPA risk | △ n=1.72 — weak confinement | △ Piezo=0.11 C/m² — moderate
mp-1196983,Ba2Y3Si2O8F5,4.8235,0.013951492444443048,-3.88709834575,4.589057388515743,mm2,Pba2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.82 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1207603,YGa3(BO3)4,4.7200999999999995,0.003265323791664443,-2.7774444564583334,4.462199473040863,32,R32,Trigonal,0.0,,,,6,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 4.72 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713903,YGa(SO4)3,3.5060000000000002,0.0276824623774532,-2.268453992549021,2.873297494216676,32,P321,Trigonal,0.0,,,,6,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.51 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1216022,YErAl6(BO3)8,5.398107447378695,0.004209105173613281,-3.247983375833333,4.012566880937754,2,P2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 5.40 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1215985,YErAl2O6,5.6646282781152815,0.01993819536666308,-3.736692522499999,6.520261970314154,mm2,Pmc2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.66 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715465,Na3InGa(PO4)3,3.5462,0.02994197416666644,-2.535973036528325,3.5095504027776863,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.55 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715396,Na3InGa(PO4)3,3.5624000000000002,0.02961158470833336,-2.536303425986658,3.5243289467289443,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.56 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222589,LiMgH14Cl3O7,5.380599999999999,0.05896186519230806,-1.3998065488782048,1.424357640805231,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 5.38 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-23985,LiH6BrO7,3.123,0.006165395000001794,-1.0723265040555552,2.210567814544201,6mm,P6_3mc,Hexagonal,0.10849500287765201,1.5596387188491228,5.770636856665398,2.432472933333333,6,✓ Noncentro (6mm) — χ⁽²⁾ allowed | △ Gap 3.12 eV — marginal TPA risk | △ n=1.56 — weak confinement | △ Piezo=0.11 C/m² — moderate
mp-1103298,LiH3IN,3.8255,0.015462233333333408,-0.7389161853472223,2.2220667490808377,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.83 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1102469,LiH3C2O5,3.3495,0.05026773738636692,-1.568772101098485,1.7131523681004093,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.35 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1079418,LiH2N,4.026,0.03228599374999952,-0.5582496989583339,1.274875315036121,-42m,P-42_1m,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-571132,LiMg10AlH24,3.5822,0.012016507222222028,-0.2718658795370372,1.3872369737455663,2,P2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.58 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222367,LiLa(WO4)2,4.3294,0.07083246749999894,-2.5976496731944443,6.337733704968128,-4,I-4,Tetragonal,0.0,,,,6,✓ Noncentro (-4) — χ⁽²⁾ allowed | ✓ Gap 4.33 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713243,Na3La2Zn2PS5O24,4.0585,0.06530171126688966,-2.3632488301697516,3.0362122619087915,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.06 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713897,Na3La2Y2P3(SO8)3,4.5247,0.07054301627251736,-2.874548703889185,2.9073523921051043,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.52 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222332,LiGd(WO4)2,3.2269999999999994,0.06266710250000251,-2.577654039444443,7.025031757276351,-4,I-4,Tetragonal,0.0,,,,6,✓ Noncentro (-4) — χ⁽²⁾ allowed | ✓ Gap 3.23 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1232370,YPO4,5.368474986844631,0.028836228888886595,-3.4482086735515876,3.469594320020656,622,P6_222,Hexagonal,0.0,,,,6,✓ Noncentro (622) — χ⁽²⁾ allowed | ✓ Gap 5.37 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-504607,YInO3,2.0525999999999995,0.0045696548749978305,-2.9694000003333345,5.956810298355182,6mm,P6_3cm,Hexagonal,0.036110003847153,2.1092981921324765,13.817064406674723,4.449138863333334,6,✓ Noncentro (6mm) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | ✓ n=2.11 — ideal waveguide confinement | — Piezo=0.036 C/m² — weak or no data
mp-2713004,YHfP(SO6)2,4.3029,0.03546148968137608,-2.815834741057423,3.3112804486863174,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.30 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1044569,Ba2YSn2F11,3.2299999999999995,0.07950732489583334,-3.5666833073958326,4.8088616683732175,3,P3_2,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.23 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715459,Na3In2(PO4)3,3.386,0.02012028362500029,-2.5239505156949917,3.5995354024246016,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.39 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715468,Na3HfZrSi2PO12,4.5138,0.005706109937502646,-3.171468183564039,3.7503700594139366,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.51 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715300,Na3HfZrSi2PO12,4.4678,0.007855245729167848,-3.1693190477723743,3.7532689493651477,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2712701,Na3HfZn3PS5O24,3.9289999999999994,0.030877322911034177,-2.213486800800383,3.3158783169696187,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.93 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715443,Na3HfZn(PO4)3,4.3508000000000004,0.04267922516666811,-2.7955447312366593,3.7744837244293246,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.35 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715395,Na3HfZn(PO4)3,4.418100000000001,0.04348361600000139,-2.794740340403325,3.8262368674306564,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.42 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715297,Na3HfTa(SiO4)3,3.8515,0.00671435158333189,-3.167039292323563,4.358145774466415,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.85 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715287,Na3HfTa(SiO4)3,3.7876,0.008801571416665155,-3.1649520724902307,4.311400720538278,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.79 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713826,Na3La2Sc2P3(SO8)3,4.0104,0.05492609342342103,-2.8567348428981947,2.9138642813377578,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.01 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2712734,Na3La2Mg2PS5O24,4.3003,0.05156063378378484,-2.5460434977373194,2.7940009187170545,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.30 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716030,Na3La2Hf2P5SO24,4.6960999999999995,0.07823331509007758,-3.0675411499509617,3.6063759991627893,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.70 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715461,Na3La2(PO4)3,4.3748,0.06536412999999985,-3.0646987314866596,3.28767508802048,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.37 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715259,Na3La2(PO4)3,4.467,0.06489473908333387,-3.0651681224033256,3.3402736299729945,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-560129,Na3La2(BO3)3,3.7931000000000004,0.0007626682352963599,-3.0218935792139963,4.00305938016171,mm2,Amm2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.79 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1210985,Na3La(PO4)2,5.6073,0.0008097820238104347,-2.954381042744546,3.8085816724673895,mm2,Pca2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.61 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1211118,Na3La(AsO4)2,3.6404999999999994,0.011680681607143306,-2.378914804759852,4.0067961682634685,mm2,Pca2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.64 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-26937,LiMn(PO3)3,3.9814000000000003,0.04517848017854309,-2.588604767870924,2.7695105032845064,-6m2,P-6c2,Hexagonal,0.0,,,,6,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 3.98 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-19492,LiMn(PO3)3,4.3259,0.0005030067856859333,-2.633280241263781,2.968286534140668,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.33 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222350,LiMgSO4F,5.9657,0.01124014046874855,-2.623201227604167,2.658381928560604,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 5.97 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222326,LiMgCoF6,2.4806,0.06915022499999601,-2.887090103148148,3.3865462720549835,4mm,P4_2nm,Tetragonal,0.17511823091842801,1.612790493730251,7.820735806666666,2.601093176666667,6,✓ Noncentro (4mm) — χ⁽²⁾ allowed | △ Gap 2.48 eV — marginal TPA risk | △ n=1.61 — weak confinement | △ Piezo=0.18 C/m² — moderate
mp-1229061,Ba2Pb(SO4)3,4.184900000000001,0.003865310833334412,-2.4377552269444442,4.811643276357597,m,Pm,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.18 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1228883,Ba2Pb(SO4)3,4.0554,0.004253870277779015,-2.437366667499999,4.793955345958796,m,Pm,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.06 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-772748,Ba2P6O17,5.254700000000001,0.0017133787000265244,-2.8463147497142853,3.2635186374892404,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 5.25 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-675424,Ba2P2O7,4.5725,0.03673330318181822,-3.186377115844156,3.944832109468394,mm2,Amm2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.57 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-555284,Ba2NdAlO5,3.6912999999999996,0.012793212291668077,-3.3474437825,5.6013987750917735,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.69 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-554529,Ba2TiO4,4.2635,0.001381938452380993,-3.397709275595238,5.132714050973989,mm2,Pna2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.26 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1228399,Ba2SrV2O8,3.7201078180668197,0.009752743076907322,-3.0087761753846154,4.707204723633202,3m,R3m,Trigonal,0.0,,,,6,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.72 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-772875,Ba2SrI6,3.4322000000000004,0.01413976749999879,-2.0067293544444444,4.354529014207184,-42m,P-4b2,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.43 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1234736,Ba2MgFe2B2(P2O9)2,3.5191,0.02491528275860322,-2.8378378697208535,3.8545289498511006,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.52 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1233803,Ba2MgFe2B2(P2O9)2,3.8915999999999995,0.04088234482756725,-2.821870807651889,3.8320460832799506,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.89 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1233645,Ba2MgFe2B2(P2O9)2,3.5389,0.07975658793101648,-2.7829965645484402,3.4749539665873685,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715463,Na3In2(PO4)3,3.4487000000000005,0.023005532083333335,-2.5210652672366582,3.5499102339224087,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715497,Na3HfSi2GePO12,3.3438000000000003,0.054847056638886116,-2.8685988908140394,3.9428592039890975,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.34 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714394,Na3HfScSi2SO12,4.2097999999999995,0.0749171683749994,-2.9587757208318965,3.471872554543438,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.21 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715409,Na3HfScSi(PO6)2,4.6269,0.01955268764583451,-3.1208553460878496,3.559029990147322,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.63 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715377,Na3HfScSi(PO6)2,4.7360999999999995,0.019721093187501815,-3.1206869405461815,3.574638616604964,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.74 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2712528,Na3HfMg3PS5O24,4.185899999999999,0.017215707387389756,-2.487370367331914,2.961248881739463,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.19 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715404,Na3HfMg(PO4)3,4.7752,0.008811820999993891,-2.9624055479866587,3.5486629356735437,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.78 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715374,Na3HfMg(PO4)3,4.808,0.00838405595832814,-2.9628333130283253,3.577250428247888,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.81 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714451,Na3HfInSi2SO12,3.4524,0.07982586755951981,-2.69478146391523,3.8442000913705243,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713579,Na3HfTa(GeO4)3,3.776,0.025911184020832145,-2.6343754995735633,4.740944993712911,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.78 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713331,Na3HfTa(GeO4)3,3.8026999999999997,0.024844455270832455,-2.635442228323563,4.760195105335328,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
